2839	BACKGROUND-Patients with carcinoid tumors are at risk for profound intraoperative hypotension known as carcinoid crisis, which catecholamines are traditionally believed to trigger.
2840	However, data supporting this are lacking.
2841	METHODS-Anesthesia records were retrospectively reviewed for carcinoid patients treated with vasopressors.
2842	Hemodynamics for those with crisis were compared between those who received β-adrenergic agonists (B-AA) versus those who did not.
2843	RESULTS-Among 293 consecutive operations, 58 were marked by 161 crises.
2844	There was no significant difference in the incidence of paradoxical hypotension with B-AA compared to non-B-AA (p = 0.242).
2845	The maximum percent decrease in mean arterial pressure following drug administration was significantly greater in those patients treated with non-B-AA than with B-AA (31.6% vs. 12.5%, p < 0.0001).
2846	There were no differences in crisis duration (p = 0.257) or postoperative complication rate (p = 0.896).
2847	CONCLUSIONS-β-Adrenergic agonist use was not associated with paradoxical hypotension, prolonged carcinoid crisis, or postoperative complications in patients with intraoperative carcinoid crisis.
2848	Zika virus (ZV) is an important emerging infection.
2849	Rash is a key feature, but the summative literature lacks description of the rash beyond 'maculopapular'.
2850	Our aim was to identify the cutaneous features described in the published literature.
2851	A literature search using defined terms for ZV cases reports and series was performed on the OVID, Clinical Key and University of Dundee's e-library journals databases in December 2016; a later case report was included while the paper was under review.
2852	Diagnosis in all cases was via PCR.
2853	Exclusion criteria were Zika cases without rash or omitting any description of the rash.
2854	Ocular features (conjunctivitis) were not included.
2855	In total, 42 publications with 66 cases met the criteria.
2856	The most frequent descriptive features included maculopapular (59%), lower limb petechial purpura (11%) and erythematous/red (9%).
2857	Pruritus was described in 44% and tenderness in 3%.
2858	Lesions were located on the trunk (29%), limbs (5% arms, 11% both arms and legs), face (17%) and extremities (14%) or were diffuse/generalized (12%).
2859	There was facial sparing in 3%.
2860	Other features were centrifugal spread (6%), palmar and/or plantar involvement (6%), palmoplantar desquamation (2%) and malar erythema with oedema (2%).
2861	Mucosal features included gingival bleeding (11%), oral haemorrhagic blisters (8%) and painful blisters/vesicles (4%).
2862	Oedema/swelling was described in the upper limbs (5%), lower limbs (5%) and both (3%).
2863	Mean rash duration was 6 days (range 3-11 days).
2864	The ZV exanthema is most frequently maculopapular, pruritic, sometimes with centrifugal spread from the trunk to extremities.
2865	This may include lower limb petechial purpura, palmoplantar lesions, oedema of limb extremities, and gingival bleeding or painful oral bullae.
2866	As ZV becomes more prevalent, recognition of the clinical features will enable earlier diagnosis and appropriate testing.
2867	Galectin-9 is the most potent inducer of cell death in lymphomas and other malignant cell types among the members of the galectin family.
2868	We investigated the mechanism of galectin-9-induced cell death in PC-3 prostate cancer cells in comparison with in Jurkat T cells.
2869	Galectin-9 induced apoptotic cell death in Jurkat cells, as typically revealed by DNA ladder formation.
2870	On the other hand, DNA ladder formation and other features of apoptosis were not apparent in PC-3 cells undergoing galectin-9-induced death.
2871	Exogenous galectin-9 was endocytosed and destined to the lysosomal compartment in PC-3 cells.
2872	The internalized galectin-9 was resistant to detergent solubilization but was solubilized with lactose.
2873	Agents inhibiting actin filament dynamics abolished the internalization and cytocidal effect of galectin-9 in PC-3 but not Jurkat cells.
2874	Galectin-9 induced accumulation of ubiquitinated proteins, possibly heterogeneously ubiquitinated and/or monoubiquitinated proteins, in PC-3 cells.
2875	PYR-41, an inhibitor of the ubiquitin-activating E1 enzyme, suppressed the cytocidal effect of galectin-9.
2876	Although ubiquitination was upregulated also in Jurkat cells by galectin-9, PYR-41 was ineffective against galectin-9-induced cell death.
2877	Colocalization of ubiquitinated proteins and LAMP-1 was detectable in PC-3 cells treated with galectin-9.
2878	The ubiquitinated proteins were recovered in the insoluble fraction upon cell fractionation.
2879	In contrast, ubiquitinated proteins that accumulated after treatment with proteasome inhibitors did not co-localize with LAMP-1 and were mainly recovered in soluble fraction.
2880	The results suggest that atypical ubiquitination and accumulation of ubiquitinated proteins in lysosomes play a pivotal role in galectin-9-induced non-apoptotic death in PC-3 cells.
2881	Predicting lead close rates is one of the most problematic tasks in the lead generation industry.
2882	In most cases, the only available data on the prospect is the self-reported information inputted by the user on the lead form and a few other data points publicly available through social media and search engine usage.
2883	All the major market niches for lead generation [1], such as insurance, health&medical and real estate, deal with life-altering decision making that no amount of data will be ever be able to describe or predict.
2884	This paper illustrates how character-level, deep long short-term memory networks can be applied to raw user inputs to help predict close rates.
2885	The output of the model is then used as an additional, highly predictive feature to significantly boost performance of lead scoring models.
2886	The histogenesis of extraocular sebaceous carcinomas is - in contrast to ocular sebaceous carcinomas - unclear, and information about the exact cellular architecture of these lesions and even of the normal sebaceous gland is still scarce.
2887	This study attempts to elucidate the histogenesis of sebaceous tumors, using multicolor immunofluorescence stainings to analyze 21 cases of sebaceous tumors (six each of extraocular sebaceous carcinoma, sebaceous adenoma and sebaceoma, and three cases of steatocystomas) and eight cases of normal sebaceous glands for p63, several keratins, androgen receptor, adipophilin, epithelial membrane antigen (EMA) and Ki-67.
2888	The data of this observational study provide evidence for the existence of two subpopulations of progenitors in normal sebaceous glands: (i) p63+ K5+ progenitors which generate the K10+ luminal cells of sebaceous ducts; and (ii) p63+ K5+ K7+ progenitors which finally generate K7+ adipophilin+ EMA+ sebocytes.
2889	Without exception, all types of sebaceous tumors contained p63+ K5+ cells.
2890	Furthermore, these tumors showed a cellular hierarchy and differentiation to adipophilin+ and/or EMA+ mature sebocytes and to K10+ ductal cells through intermediary cells.
2891	Notably, a considerable number of sebaceous tumors lack the K7 pathway of cell maintenance in the normal sebaceous lobule.
2892	Based on our data, we propose a cellular algorithmic model of the hierarchy of normal sebaceous glands and of sebocytic tumors in which p63+ K5+ cells play a major role.
2893	Ferroelectricity in the ultra-low thin films of the ferroelectric materials is a rare phenomenon due to the depolarization electric field established by the uncompensated surface charge.
2894	Using density functional theory based calculations, we design buckled honeycomb binary monolayer MoC, WC, WS, and WSe.
2895	The feasibility of their experimental synthesis is evident from their low formation energies, stable lattice vibrations, and high elastic stiffnesses.
2896	The difference in electronegativity of the building atoms and lack of inversion symmetry results in high spontaneous out-of-plane polarization whereas all the in-plane components cancel out.
2897	The existence of the mirror plane along the armchair direction vanishes the in-plane piezoelectric stress effects for a strain applied along the zigzag direction.
2898	However, a strain along the armchair direction on MoC and WC results in a high piezoelectric coefficient up to 10 [Formula: see text] 10[Formula: see text] C m[Formula: see text], about three times larger than that reported for monolayer MoS[Formula: see text].
2899	The polarization switching barriers for the out-of-plane components range from 0.55 to 2.70 eV per formula unit.
2900	This paper investigates the application of supervisory control of discrete event system (SCDES) to the management and control of a custom power park (CPP).
2901	The heterogeneous nature of upcoming devices and equipment in CPP require advanced control methods to ensure the integrity and reliability under different operational states.
2902	A solution to achieve appropriate controllability, while avoiding complexity, is to sub-divide the control problem based on event-triggered dynamics where the occurrence of specific events could change the state of the system.
2903	This idea is employed to formulate the problem of coordination of the devices in a CPP and develop a systematic method to design a supervisory control based on the theory of SCDES.
2904	Three modular supervisors are synthesized using the TCT software and simulated using the Simulink.
2905	The proposed methodology could be applied to several control problems in microgrids.
2906	Substrate pleiotropicity, a very acidic phosphorylation consensus sequence, and an apparent uncontrolled activity, are the main features of CK2, a Ser/Thr protein kinase that is required for a plethora of cell functions.
2907	Not surprisingly, CK2 appears to affect cytoskeletal structures and correlated functions such as cell shape, mechanical integrity, cell movement and division.
2908	This review outlines our current knowledge of how CK2 regulates cytoskeletal structures, and discusses involved pathways and molecular mechanisms.
2909	The length of the air gap in a negative corona discharge, which affects many corresponding parameters in the discharge process, is of vital importance for the physical investigations.
2910	A hydrodynamic drift–diffusion approximation model considering photoionization utilizing the finite-element method has been used in needle-to-plane air gaps.
2911	Trichel pulses, pulse frequency, electron, and electric field distribution, and surface current density distribution on the anode plate were presented to study the effect of the gap length.
2912	An approximate exponential relationship was found to exist between the corona current and the gap length, and also a linear function was found between the pulse frequency and the gap length.
2913	The analysis shows that the characteristics of the Trichel pulse are strongly dominated by the length of the air gap.
2914	Signal divergence is an important process underpinning the diversification of lineages.
2915	Research has shown that signal divergence is greatest in species pairs that possess high geographic range overlap.
2916	However, the influence of range-size differences within pairs is less understood.
2917	We investigated how these factors have shaped signal divergence within brightly coloured coral reef butterflyfishes (genus: Chaetodon).
2918	Using a novel digital imaging methodology, we quantified both colouration and pattern using 250 000 sample points on each fish image.
2919	Surprisingly, evolutionary age did not affect colour pattern dissimilarity between species pairs, with average differences arising in just 300 000 years.
2920	However, the effect of range overlap and range symmetry was significant.
2921	Species-pair colour patterns become more different with increasing overlap, but only when ranges are similar in size.
2922	When ranges differ markedly in area, species-pair colour patterns become more similar with increasing overlap.
2923	This suggests that species with small ranges may maintain non-colour-based species boundaries.
2924	The use of collaboration while in dental school can help prepare dental students for the team-oriented nature of the workforce.
2925	One way to do this is via collaborative group testing (CGT), a method of assessment allowing students to learn from one another.
2926	The aim of this study was to examine the CGT method in a predoctoral dental education setting to determine if student examination performance improved with the addition of collaboration and if collaborative testing was beneficial to students' learning process.
2927	In 2016, all first-year dental students (n=76) at one U.S. dental school were assessed in an introductory comprehensive care course using a two-stage CGT in which students were assessed individually, prior to taking the same test in collaboration with an assigned partner.
2928	Three quizzes and a final examination were given in which student participants served as both control (individual assessments) and treatment (collaborative assessment).
2929	At the conclusion of the course, a questionnaire was administered to ascertain student perspectives.
2930	All assessments yielded favorable results with an overall score improvement from a mean of 81.1% on individual assessments to 91% on collaborative assessments (p=0.001), indicating that collaboration improved assessment outcomes.
2931	Additionally, retention of material was suggested with individual scores on the cumulative final surpassing average individual scores of the preceding quizzes (p<0.001).
2932	Students' responses on the questionnaire indicated that they perceived implementation of CGT was beneficial to their learning process.
2933	With these results, this testing methodology shows promise to enhance dental student learning, material retention, and teamwork.
2934	Splenectomy together with colectomy is most commonly performed as a result of iatrogenic injury and not as an additional elective procedure.
2935	A 50-year-old African American female presented with recurrent episodes of diverticulitis.
2936	She had mediastinal, and porta hepatis lymphadenopathy and subcutaneous nodules, but multiple biopsies were unable to establish the diagnosis.
2937	On computed tomography scan, innumerable hypodense splenic lesions were noted.
2938	The patient underwent combined laparoscopic sigmoid colectomy and splenectomy.
2939	First, the severely inflamed sigmoid colon was mobilised followed by descending colon and splenic flexure.
2940	The spleen, which showed multiple granulomas, was dissected out and the hilum secured with a stapler.
2941	The rectum was now stapled, the Pfannenstiel incision was reopened, the spleen was removed in a retrieval bag and the colon was pulled out.
2942	The colorectal anastomosis was created with an end-to-end anastomotic (circular) stapler.
2943	Pathology demonstrated multiple non-caseating granulomas indicative for sarcoidosis and acute/chronic diverticulitis.
2944	The patient developed a superficial surgical site infection but no other complications.
2945	Prednisone and methotrexate were started and her sarcoidosis improved.
2946	She was well at her 2 years of follow-up.
2947	Only few patients have an indication for elective splenectomy together with segmental colectomy.
2948	The procedure can be safely performed using a laparoscopic approach.
2949	The rapid acceleration of microbial genome sequencing increases opportunities to understand bacterial gene function.
2950	Unfortunately, only a small proportion of genes have been studied.
2951	Recently, TnSeq has been proposed as a cost-effective, highly reliable approach to predict gene functions as a response to changes in a cell’s fitness before-after genomic changes.
2952	However, major questions remain about how to best determine whether an observed quantitative change in fitness represents a meaningful change.
2953	To address the limitation, we develop a Gaussian mixture model framework for classifying gene function from TnSeq experiments.
2954	In order to implement the mixture model, we present the Expectation-Maximization algorithm and a hierarchical Bayesian model sampled using Stan’s Hamiltonian Monte-Carlo sampler.
2955	We compare these implementations against the frequentist method used in current TnSeq literature.
2956	From simulations and real data produced by E.coli TnSeq experiments, we show that the Bayesian implementation of the Gaussian mixture framework provides the most consistent classification results.
2957	Accurate quantification of noise exposure in military environments is challenging due to movement of listeners and noise sources, spectral and temporal noise characteristics, and varied use of hearing protection.
2958	This study evaluates a wearable recording device designed to measure on-body and in-ear noise exposure, specifically in an environment with significant impulse noise resulting from firearms.
2959	A commercial audio recorder was augmented to obtain simultaneous measurements inside the ear canal behind an integrated hearing protector, and near the outer ear.
2960	Validation measurements, conducted with an acoustic test fixture and shock tube, indicated high impulse peak insertion loss with a proper fit of the integrated hearing protector.
2961	The recording devices were worn by five subjects during a live-fire data collection at Marine Corps Base Quantico where Marines fired semi-automatic rifles.
2962	The field test demonstrated the successful measurement of high-level impulse waveforms with the on-body and in-ear recording system.
2963	Dual channels allowed for instantaneous fit estimates for the hearing protection component, and the device worked as intended in terms of hearing protection and noise dosimetry.
2964	Accurate measurements of noise exposure and hearing protector fit should improve the ability to model and assess the risks of noise-induced hearing loss.
2965	Understanding real-world event participation behavior has been a subject of active research and can offer valuable insights for event-related recommendation and advertisement.
2966	The emergence of event-based social networks (EBSNs), which attracts online users to host/attend offline events, has enabled exciting new research in this domain.
2967	However, most existing works focus on understanding or predicting individual users’ event participation behavior or recommending events to individual users.
2968	Few studies have addressed the problem of event popularity from the event organizer’s point of view.
2969	In this work, we study the latent factors for determining event popularity using large-scale datasets collected from the popular Meetup.com EBSN in five major cities around the world.
2970	We analyze and model four contextual factors: spatial factor using location convenience, quality, popularity density, and competitiveness; group factor using group member entropy and loyalty; temporal factor using temporal preference and weekly event patterns; and semantic factor using readability, sentiment, part of speech, and text novelty.
2971	In addition, we have developed a group-based social influence propagation network to model group-specific influences on events.
2972	By combining the COntextual features and Social Influence NEtwork, our integrated prediction framework COSINE can capture the diverse influential factors of event participation and can be used by event organizers to predict/improve the popularity of their events.
2973	Detailed evaluations demonstrate that our COSINE framework achieves high accuracy for event popularity prediction in all five cities with diverse cultures and user event behaviors.
2974	The acute renal failure is common in the hospitalized patients with the incidence is increasing.
2975	This results from the aging of the population and the widespread use of nephrotoxic therapies or diagnostic techniques.
2976	The acute renal failure is associated with an increased length of stay in hospital and the short and long-term mortality.
2977	The most common histological injury is the acute tubular necrosis.
2978	Although the most of acute renal failure is recovering, recent works have shown that there is a strong association between an acute renal failure and the increased risk of developing a chronic kidney disease.
2979	Senescent cells secrete diverse array of proteins.
2980	One group of proteins, damage-associated molecular pattern (DAMP) proteins exhibit relocalization from inside to outside the cell.
2981	High Mobility Group Box 1 protein (HMGB1) is the founding DAMP member.
2982	HMGB1 relocalization from the nucleus provides a molecular signature during senescence.
2983	We provide distinct molecular techniques (immunofluorescence, immunohistochemistry, and Western blot assays) to assess HMGB1 relocalization during the initial stages of senescence.
2984	N6-methyladenosine (m6A) modification of HIV-1 RNA regulates viral replication and protein expression.
2985	The m6A modification is regulated by two groups of cellular proteins, named writers and erasers that add or remove m6A, respectively.
2986	HIV-1 infection of CD4+ T-cells increases m6A levels of cellular mRNA, but the underlying mechanism is unknown.Here, we show that HIV-1 infection of CD4+ primary T-cells or Jurkat cells significantly increases m6A levels of cellular RNA independently of viral replication.
2987	Compared with HIV-1-infected CD4+ T cells, similar m6A up-regulation was detected in total RNA from HIV-1-infected cells treated with a reverse transcriptase inhibitor or with heat-inactivated HIV-1.
2988	Compared with mock controls, significantly increased m6A levels were detected in total RNA from Jurkat cells infected by single-cycle HIV-1 pseudotyped with an HIV-1 envelope glycoprotein (Env), but not with vesicular stomatitis virus glycoprotein G (VSV-G).
2989	Over-expression of HIV-1 Env in HEK293T cells did not affect m6A levels of cellular RNA, suggesting that de novosynthesis of Env is not required for m6A up-regulation.
2990	Interestingly, treatment of Jurkat cells with recombinant gp120 of HIV-1 Env significantly increased m6A levels of cellular RNA, which was reduced by a gp120-neutralizing antibody.
2991	Pre-incubation of Jurkat cells with a CD4 receptor-neutralizing antibody blocked HIV-1-induced up-regulation of m6A levels in cellular RNA.
2992	Moreover, HIV-1 infection or gp120 treatment did not alter the protein expression of m6A writers and erasers in cells.
2993	Our findings suggest that HIV-1 gp120 binding to the CD4 receptor is required for m6A up-regulation in cells.
2994	OBJECTIVE-About 14% of cancer patients live with dependent children.
2995	Healthcare professionals are well placed to help patients support their children as part of a patient-centred practice.
2996	Children tend to appreciate open communication during the course of illness, but patients often find this difficult.
2997	However, research is unclear about patients' preferences and their willingness to talk with healthcare professionals about their dependent children.
2998	METHODS-We conducted 15 in-depth interviews with patients from haematological (N = 11) and gynaecological oncology (N = 4).
2999	The interviews and subsequent analysis focused on patients' communicative preferences, taking the theoretical framework of "biographical disruption" as a starting point and using Jenkins' concept of identity as a social, relational and dynamic process.
3000	RESULTS-We identified two overall identities at stake for seriously ill patients with parental responsibility: "patient identity" and "parent identity."
3001	As "patients," patients were ambivalent about relating to their children, but as "parents" they wanted healthcare professionals to talk about their children.
3002	CONCLUSION-In order to be patient-centred, clinicians should, we suggest, acknowledge that patients have these conflicting perspectives and identities, which surface at various times and situations throughout their illness trajectories.
3003	Research is needed to further explore these findings in different illness groups and cultures.
3004	We study collaborative machine learning at the wireless edge, where power and bandwidth-limited devices (workers), with limited local datasets, implement distributed stochastic gradient descent (DSGD) over-the-air with the help of a parameter server (PS).
3005	Standard approaches inherently assume separate computation and communication, where local gradient estimates are compressed and communicated to the PS over the wireless multiple access channel (MAC).
3006	Following this digital approach, we introduce D-DSGD, assuming that the workers operate on the boundary of the MAC capacity region at each iteration of the DSGD algorithm, and employ gradient quantization and error accumulation to transmit their gradient estimates within the bit budget allowed by the employed power allocation.
3007	We then introduce an analog scheme, called A-DSGD, motivated by the additive nature of the wireless MAC.
3008	In A-DSGD, the workers first sparsify their gradient estimates (with error accumulation), and then project them to a lower dimensional space imposed by the available channel bandwidth.
3009	These projections are transmitted directly over the MAC without employing any digital code.
3010	Numerical results show that A-DSGD converges much faster than D-DSGD thanks to its more efficient use of the limited bandwidth and the natural alignment of the gradient estimates over the MAC.
3011	The improvement is particularly compelling at low power and low bandwidth regimes.
3012	We also observe that the performance of A-DSGD improves with the number of workers, while D-DSGD deteriorates, limiting the ability of the latter in harnessing the computation power of too many edge devices.
3013	We highlight that the lack of quantization and channel encoding/decoding operations in A-DSGD further speeds up communication, making it very attractive for low-latency machine learning applications at the wireless network edge.
3014	Reliability enhancement is a major motivation for integrating electric and gas energy distribution systems.
3015	Compared with reliability assessment at the stage of planning, which emphasizes calculating the system annual average indices, the coupling of gas and electric energy flows contributes more to the operational reliability of the integrated system, especially during peak-load periods.
3016	In this paper, a method is proposed that assesses system outage risk in each time period by modeling the consequence of the worst N-1 fault in the integrated electric-gas system.
3017	In order to accurately model the load transfer process, a novel dynamic load restoration model is applied to minimize load loss of the system, where the fluctuation of multiple energy flows during fault clearing periods is considered.
3018	The effectiveness of the proposed approach is validated by performing case studies.
3019	OBJECTIVE- The aim of the present study was to perform a comprehensive review of the literature to provide a complete and clear picture of isthmocele-a hypoechoic area within the myometrium at the site of the uterine scar of a previous cesarean section-by exploring in depth every aspect of this condition.
3020	METHODS- A comprehensive review of the literature was performed to identify the most relevant studies about this topic.
3021	RESULTS- Every aspect of isthmocele has been studied and described: pathophysiology, clinical symptoms, classification, and diagnosis.
3022	Its treatment, both medical and surgical, has also been reported according to the actual literature data.
3023	CONCLUSION- Cesarean section is the most common surgical procedure performed worldwide, and one of the consequences of this technique is isthmocele.
3024	A single and systematic classification of isthmocele is needed to improve its diagnosis and management.
3025	Further studies should be performed to better understand its pathogenesis.
3026	The objective of the current study was to develop a population pharmacokinetics (PK) model for erythropoietin (Epo) in premature infants and healthy adults to characterize the variation in PK, and to study the differences in Epo PK in these 2 populations.
3027	Thirteen very low-birth-weight premature infants (<1500 g at birth), and 10 healthy adults received up to 4 intravenous doses of Epo that ranged from 10 to 500 U/kg.
3028	The final model had a target-mediated saturable, nonlinear, elimination pathway that incorporated the mechanism of Epo binding to its receptors along with a parallel linear, central elimination pathway.
3029	Epo clearance was found to be significantly higher in preterm infants compared to adults.
3030	Epo clearance via the nonlinear pathway was found to be much higher in infants; they had an Epo receptor capacity of 133 pM vs 86.6 pM in adults, which is most likely due to the higher erythroid progenitor cell mass per kilogram of body weight in infants.
3031	The parallel linear elimination was found to be more dominant in adults, reaching 91% of the total clearance with a 500-U/kg dose compared to just 6.1% of the total clearance following the same dose in preterm infants.
3032	Thus, this mechanism-based population PK model revealed that receptor-based nonlinear elimination is the dominant Epo elimination pathway in premature infants, and parallel linear elimination is dominant in adults.
3033	The integration of patient/person generated health data into clinical applications is a key strategic priority internationally.
3034	However, despite agreement on the overall direction of travel, there are still a range of challenges that inhibit progress in this area.
3035	These include technology-related factors (such as interoperability), use-related factors (such as data overload) and characteristics of the strategic environment (such as existing standards).
3036	Building on important policy deliberations from the United States that aim to navigate these challenges, we here apply emerging policy frameworks to the United Kingdom and outline five key priority areas that are intended to help policy makers make important strategic decisions in attempting to integrate patient/person generated data into electronic health records.
3037	Since the late 1990s social enterprises have been increasingly utilised as a means of delivering of health and social care services.
3038	However, there is little evidence on if, and how, provision by social enterprise might achieve positive health outcomes, particularly in comparison to other modes of delivery.
3039	In this paper, we draw upon the multiple perspectives offered by stakeholders involved in a rural social enterprise initiative based in Scotland, UK, and in a nearby comparator public sector organisation.
3040	Both types of organisation aim to increase the physical activity levels of people with chronic health conditions.
3041	In order to gain perspectives on the range of mechanisms and outcomes involved in different types of organisation providing similar interventions, realist evaluation of data gathered from in-depth semi-structured interviews (n = 68) was undertaken.
3042	Interviews were carried out with beneficiaries, service providers and external stakeholders and Context-Mechanism-Outcome (CMO) configurations developed to support our explanations for how, and in what ways, social enterprise might impact differently on health.
3043	Our findings highlight that the social enterprise is differentiated from the publicly-run service in two distinct ways: firstly, the social enterprise was better able to flexibly deliver a bespoke programme designed around the needs of service users; and secondly, their role as a community 'boundary spanner' helped facilitate strong ties and feelings of connectedness between beneficiaries, organisational staff and community stakeholders.
3044	However, these advantages were significantly compromised when funding was constrained.
3045	Our findings serve as an important basis for future research to better understand the means by which social enterprises might deliver health outcomes, particularly in comparison with public sector providers.
3046	OBJECTIVES-Validation of acute morbidity as a novel outcome in emergency medicine.
3047	METHODS-Construct validity of acute morbidity was established by comparison to other outcomes using linear and logistic regression models.
3048	RESULTS-Data of 4608 patients were analysed.
3049	1869 patients (40.6%) fulfilled the criteria for acute morbidity.
3050	Using multivariate analyses, acute morbidity was associated with outcomes such as hospitalisation (OR: 11, 95%-CI 9-13), mortality (OR 15, 95%-CI 6-49), and ICU admission (OR: 46, 95%-CI 25-96).
3051	Reliability of the construct "acute morbidity" was estimated using Cohens Kappa, which was 0.96 for intra-rater and 0.94 for inter-rater reliability.
3052	CONCLUSION-Reliability of the framework for acute morbidity was high.
3053	Construct validity was shown by associations with hospitalisation, mortality, and ICU admission.
3054	Context-Bariatric surgery results in reduced muscle mass as weight is lost, but postoperative changes in muscle strength and performance are incompletely understood.
3055	Objective-To examine changes in body composition, strength, physical activity, and physical performance 12 months following Roux-en-Y gastric bypass (RYGB).
3056	Design, Participants, Outcomes-In a prospective cohort of 47 obese adults (37 women, 10 men) aged 45 ± 12 years (mean ±SD) and BMI 44 ± 8 kg/m2, we measured body composition by DXA, handgrip strength, physical activity and physical performance (chair stand time, gait speed, 400-meter walk time) before and 6 and 12 months after RYGB.
3057	Relative strength was calculated as absolute handgrip strength divided by BMI and also as absolute strength divided by appendicular lean mass.
3058	Results-Participants experienced substantial 12-month decreases in total body weight (-37 ± 10 kg or 30 ± 7%), fat mass (-48 ± 12% of baseline), and total lean mass (-13 ± 6%).
3059	Mean absolute grip strength declined by 9 ± 17% (p<0.01).
3060	In contrast, relative muscle strength increased by 32 ± 25% (strength/BMI) and 9 ± 20% (strength/ALM) (p<0.01 for both).
3061	There were statistically and clinically significant postoperative improvements in all physical performance measures, including mean improvement in gait speed of >0.1 m/s (p<0.01), and decrease in 400-m walk time of nearly a full minute (from 5.3 ± 0.7 to 4.4 ± 0.7 min, p<0.01).
3062	Conclusions-In the setting of dramatic weight loss, lean mass and absolute grip strength decline after RYGB.
3063	However, relative muscle strength and physical function improve meaningfully and are thus noteworthy positive outcomes of gastric bypass.
3064	Cyclic 3-hydroxymelatonin (C3-OHM) and N1-acetyl-N2-formyl-5-methoxykynuramine (AFMK) are two major cascade metabolites of melatonin.
3065	We previously showed melatonin provides multiple levels of mitochondria-targeted protection beyond as a mitochondrial antioxidant during ionomycin-induced mitochondrial Ca2+ (mCa2+ ) stress in RBA1 astrocytes.
3066	Using noninvasive laser scanning fluorescence coupled time-lapse digital imaging microscopy, this study investigated whether C3-OHM and AFMK also provide mitochondrial levels of protection during ionomycin-induced mCa2+ stress in RBA1 astrocytes.
3067	Interestingly, precise temporal and spatial dynamic live mitochondrial images revealed that C3-OHM and AFMK prevented specifically mCa2+ -mediated mitochondrial reactive oxygen species (mROS) formation and hence mROS-mediated depolarization of mitochondrial membrane potential (△Ψm ) and permanent lethal opening of the MPT (p-MPT).
3068	The antioxidative effects of AFMK, however, were less potent than that of C3-OHM.
3069	Whether C3-OHM and AFMK targeted directly the MPT was investigated under a condition of "oxidation free-Ca2+ stress" using a classic antioxidant vitamin E to remove mCa2+ -mediated mROS stress and the potential antioxidative effects of C3-OHM and AFMK.
3070	Intriguingly, two compounds still effectively postponed "oxidation free-Ca2+ stress"-mediated depolarization of △Ψm and p-MPT.
3071	Measurements using a MPT pore-specific indicator Calcein further identified that C3-OHM and AFMK, rather than inhibiting, stabilized the MPT in its transient protective opening mode (t-MPT), a critical mechanism to reduce overloaded mROS and mCa2+ .
3072	These multiple layers of mitochondrial protection provided by C3-OHM and AFMK thus crucially allow melatonin to extend its metabolic cascades of mitochondrial protection during mROS- and mCa2+ -mediated MPT-associated apoptotic stresses and may provide therapeutic benefits against astrocyte-mediated neurodegeneration in the CNS.
3073	TT-Nb2O5 nanoparticles grown on electrically conducting fluorine-doped tin oxide (FTO) glass were successfully synthesized by a facile one-pot hydrothermal method at low temperature.
3074	The as-prepared nanostructured TT-Nb2O5/FTO was directly used as the working electrode to investigate its pseudocapacitive performance without any binder or conductive agent, which exhibited a high specific capacitance of 322 F g-1 at a current density of 3.68 A g-1, excellent rate capability (258.1 F g-1 at a high scan rate of 100 mV s-1 is about 91.6% of that at 5 mV s-1), and good cycling stability (the capacitance retention is 74.3% after 3000 cycles).
3075	More importantly, it is the first time electrochemical measurements for Nb2O5 electrode in aqueous electrolyte, which are low-cost and easy to operate, have been carried out.
3076	BACKGROUND-Joint modeling of longitudinal and time-to-event data is often advantageous over separate longitudinal or time-to-event analyses as it can account for study dropout, error in longitudinally measured covariates, and correlation between longitudinal and time-to-event outcomes.
3077	The current literature on joint modeling focuses mainly on the analysis of single studies with a lack of methods available for the meta-analysis of joint data from multiple studies.
3078	METHODS-We investigate a variety of one-stage methods for the meta-analysis of joint longitudinal and time-to-event outcome data.
3079	These methods are applied to the INDANA dataset to investigate longitudinally measured systolic blood pressure, with each of time to death, time to myocardial infarction, and time to stroke.
3080	Results are compared to separate longitudinal or time-to-event meta-analyses.
3081	A simulation study is conducted to contrast separate versus joint analyses over a range of scenarios.
3082	RESULTS-The performance of the examined one-stage joint meta-analytic models varied.
3083	Models that accounted for between study heterogeneity performed better than models that ignored it.
3084	Of the examined methods to account for between study heterogeneity, under the examined association structure, fixed effect approaches appeared preferable, whereas methods involving a baseline hazard stratified by study were least time intensive.
3085	CONCLUSIONS-One-stage joint meta-analytic models that accounted for between study heterogeneity using a mix of fixed effects or a stratified baseline hazard were reliable; however, models examined that included study level random effects in the association structure were less reliable.
3086	Sensitive glycomics analysis by matrix-assisted laser desorption/ionization time-of-flight mass spectrometry (MALDI-TOF-MS) is of great importance but significantly hampered by their low ionization efficiency and labile sialic acid moieties.
3087	Chemical derivatization offers a viable way to improve both the ionization efficiency and analytical sensitivity of the glycans in MS analysis by altering their hydrophobicity or charge property.
3088	Here we employed Girard's reagent T (GT) for on-target derivatization (GTOD) of reducing glycan under mild acid condition to form stable hydrazones at room temperature, allowing rapid and sensitive identification of neutral and sialylated glycans in positive-ion mode as only permanently positive charged molecular ions without multiple ion adducts by MALDI-TOF-MS.
3089	The MS signal intensities of lactose, sialylated N-glycans derived from bovine fetuin and neutral N-glycans derived from RNaseB and ovalbumin were boosted by 7.44, 9.13, 12.96 and 13.47 folds on average (n = 3), respectively.
